"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"29/05/2015","234,00","240,00","243,25","233,50","1,06K","-2,50%"
"28/05/2015","240,00","237,50","242,00","235,25","0,54K","1,48%"
"27/05/2015","236,50","239,75","241,00","234,50","0,25K","-0,84%"
"26/05/2015","238,50","245,50","248,00","238,00","0,34K","-1,65%"
"22/05/2015","242,50","245,00","248,50","242,25","0,46K","-0,72%"
"21/05/2015","244,25","241,25","244,75","240,25","0,25K","1,35%"
"20/05/2015","241,00","246,75","246,75","235,75","0,53K","-2,82%"
"19/05/2015","248,00","255,00","256,00","245,75","0,34K","-2,17%"
"18/05/2015","253,50","249,00","256,00","248,50","0,22K","2,01%"
"15/05/2015","248,50","247,50","253,25","246,75","0,48K","3,33%"
"14/05/2015","240,50","240,50","240,50","240,50","0,01K","2,89%"
"13/05/2015","233,75","239,25","233,75","233,75","0,00K","-2,60%"
"12/05/2015","240,00","239,75","241,50","239,75","0,01K","3,45%"
"11/05/2015","232,00","232,00","232,00","232,00","","-1,80%"
"08/05/2015","236,25","240,50","240,50","236,75","0,00K","2,94%"
"07/05/2015","229,50","229,50","229,50","229,50","","-3,37%"
"06/05/2015","237,50","239,50","242,00","239,50","0,00K","4,51%"
"05/05/2015","227,25","227,50","227,50","227,50","0,00K","-0,87%"
"04/05/2015","229,25","233,75","233,75","226,25","0,02K","0,11%"
"01/05/2015","229,00","238,50","238,50","232,00","0,01K","-4,48%"
"30/04/2015","239,75","238,25","241,50","234,75","0,10K","2,79%"
"29/04/2015","233,25","235,00","235,00","228,50","0,33K","-0,96%"
"28/04/2015","235,50","238,00","238,50","232,25","0,25K","-0,95%"
"27/04/2015","237,75","241,00","242,50","221,25","0,77K","-1,55%"
"24/04/2015","241,50","251,00","251,25","239,25","0,52K","-3,88%"
"23/04/2015","251,25","262,00","263,75","248,25","0,50K","-2,90%"
"22/04/2015","258,75","259,50","260,50","257,25","0,16K","-0,29%"
"21/04/2015","259,50","262,00","265,00","258,50","0,45K","-1,24%"
"20/04/2015","262,75","264,00","266,75","260,75","0,30K","0,10%"
"17/04/2015","262,50","258,25","262,75","258,00","0,62K","1,74%"
"16/04/2015","258,00","259,50","262,00","256,75","0,57K","-1,24%"
"15/04/2015","261,25","263,50","269,50","258,00","0,63K","-0,95%"
"14/04/2015","263,75","264,50","266,75","262,00","0,96K","-0,09%"
"13/04/2015","264,00","266,50","268,50","262,00","0,44K","-0,94%"
"10/04/2015","266,50","267,75","268,75","262,00","0,44K","-0,93%"
"09/04/2015","269,00","271,00","271,75","268,00","0,92K","-0,37%"
"08/04/2015","270,00","273,25","274,75","269,00","0,47K","-1,10%"
"07/04/2015","273,00","269,00","275,00","269,00","1,10K","1,49%"
"06/04/2015","269,00","269,75","272,00","266,25","0,76K","0,00%"
"03/04/2015","269,00","269,00","269,00","269,00","","0,00%"
"02/04/2015","269,00","262,00","271,75","262,00","0,53K","2,67%"
"01/04/2015","262,00","264,75","265,50","254,25","1,17K","-1,04%"
"31/03/2015","264,75","270,75","272,75","262,50","0,95K","-1,85%"
"30/03/2015","269,75","272,00","276,00","268,00","0,49K","-0,92%"
"27/03/2015","272,25","277,00","278,00","272,00","0,32K","-1,98%"
"26/03/2015","277,75","283,00","283,50","273,50","0,38K","-1,59%"
"25/03/2015","282,25","282,50","283,75","281,00","0,92K","0,09%"
"24/03/2015","282,00","281,50","285,25","279,50","0,28K","0,18%"
"23/03/2015","281,50","279,50","285,75","278,00","0,37K","0,90%"
"20/03/2015","279,00","274,25","280,75","271,25","0,31K","2,20%"
"19/03/2015","273,00","274,75","278,00","271,50","0,44K","-0,09%"
"18/03/2015","273,25","270,00","274,25","270,00","0,25K","0,83%"
"17/03/2015","271,00","277,00","278,00","270,75","0,18K","-2,52%"
"16/03/2015","278,00","276,50","278,00","273,75","0,13K","1,18%"
"13/03/2015","274,75","274,75","274,75","274,75","","-1,79%"
"12/03/2015","279,75","279,75","279,75","279,75","0,00K","-0,27%"
"11/03/2015","280,50","292,25","292,25","292,25","0,00K","-2,86%"
"10/03/2015","288,75","287,75","287,75","287,75","0,00K","1,58%"
"09/03/2015","284,25","294,50","299,25","294,50","0,01K","-3,73%"
"06/03/2015","295,25","298,00","299,50","298,00","0,01K","0,68%"
"05/03/2015","293,25","294,00","294,00","294,00","0,01K","0,17%"
"04/03/2015","292,75","294,00","294,00","294,00","0,01K","0,00%"
"03/03/2015","292,75","291,00","294,00","289,00","0,02K","1,04%"
"02/03/2015","289,75","293,25","293,50","291,00","0,01K","-0,26%"
"27/02/2015","290,50","283,50","293,00","281,00","0,16K","3,20%"
"26/02/2015","281,50","274,75","285,50","274,25","0,27K","2,18%"
"25/02/2015","275,50","273,25","276,25","272,00","0,25K","0,36%"
"24/02/2015","274,50","272,75","276,00","272,00","0,16K","0,92%"
"23/02/2015","272,00","274,25","274,25","270,00","0,73K","-0,55%"
"20/02/2015","273,50","278,00","280,00","273,00","0,47K","-1,26%"
"19/02/2015","277,00","275,00","278,00","271,00","0,38K","1,00%"
"18/02/2015","274,25","278,50","279,00","272,25","0,19K","-1,35%"
"17/02/2015","278,00","279,00","281,00","276,25","0,29K","-0,18%"
"13/02/2015","278,50","274,00","278,75","273,50","0,45K","1,92%"
"12/02/2015","273,25","274,00","275,50","268,50","0,43K","-0,09%"
"11/02/2015","273,50","275,00","278,00","271,50","0,44K","-0,55%"
"10/02/2015","275,00","279,25","279,50","272,00","0,56K","-1,61%"
"09/02/2015","279,50","283,00","284,50","277,50","0,47K","-1,41%"
"06/02/2015","283,50","287,75","291,00","280,75","0,47K","-1,48%"
"05/02/2015","287,75","281,75","289,00","281,00","0,50K","2,40%"
"04/02/2015","281,00","280,00","289,75","278,00","0,47K","0,36%"
"03/02/2015","280,00","270,00","281,00","266,25","0,52K","3,99%"
"02/02/2015","269,25","275,50","275,50","262,00","0,71K","-2,27%"
"30/01/2015","275,50","281,75","284,00","266,50","1,29K","-2,48%"
"29/01/2015","282,50","288,00","289,00","279,50","0,62K","-1,74%"
"28/01/2015","287,50","290,00","292,00","287,00","0,30K","-0,61%"
"27/01/2015","289,25","290,25","292,50","288,75","0,18K","-0,52%"
"26/01/2015","290,75","290,75","292,25","286,50","0,33K","0,09%"
"23/01/2015","290,50","291,00","292,75","290,00","0,27K","-0,17%"
"22/01/2015","291,00","291,75","296,00","290,00","0,61K","0,09%"
"21/01/2015","290,75","291,25","291,50","289,25","0,27K","0,17%"
"20/01/2015","290,25","290,50","291,75","286,00","0,25K","0,52%"
"16/01/2015","288,75","282,00","289,75","282,00","0,33K","2,48%"
"15/01/2015","281,75","284,75","286,00","280,00","0,40K","-0,35%"
"14/01/2015","282,75","293,25","293,50","278,50","1,12K","-3,58%"
"13/01/2015","293,25","299,75","300,00","292,50","0,63K","-1,68%"
"12/01/2015","298,25","303,75","304,50","291,50","0,78K","-1,65%"
"09/01/2015","303,25","301,75","306,00","301,00","0,24K","0,33%"
"08/01/2015","302,25","302,25","302,50","301,00","0,22K","0,17%"
"07/01/2015","301,75","304,00","304,25","300,75","0,55K","-0,90%"
"06/01/2015","304,50","305,25","306,50","302,25","0,74K","-0,49%"
"05/01/2015","306,00","303,00","306,75","302,00","0,24K","1,24%"
"02/01/2015","302,25","304,00","307,25","302,00","0,22K","-0,49%"
"31/12/2014","303,75","306,50","308,75","302,50","0,54K","-0,41%"
"30/12/2014","305,00","302,25","308,50","302,25","0,27K","0,58%"
"29/12/2014","303,25","305,00","308,75","302,25","0,21K","-0,90%"
"26/12/2014","306,00","307,75","309,50","305,00","0,13K","-0,57%"
"24/12/2014","307,75","309,75","309,75","306,00","0,12K","-0,40%"
"23/12/2014","309,00","309,00","315,00","308,75","0,17K","-0,24%"
"22/12/2014","309,75","306,75","311,75","306,75","0,12K","-0,24%"
"19/12/2014","310,50","316,00","317,00","304,25","0,30K","-1,82%"
"18/12/2014","316,25","316,50","318,00","314,25","0,47K","0,40%"
"17/12/2014","315,00","315,00","317,00","311,25","0,16K","0,32%"
"16/12/2014","314,00","313,75","315,50","312,50","0,17K","0,08%"
"15/12/2014","313,75","312,50","313,75","310,00","0,24K","4,32%"
"12/12/2014","300,75","300,75","300,75","300,75","0,00K","-1,31%"
"11/12/2014","304,75","304,75","304,75","304,75","","0,08%"
"10/12/2014","304,50","304,50","304,50","304,50","","1,16%"
"09/12/2014","301,00","314,50","314,75","310,75","0,01K","-1,23%"
"08/12/2014","304,75","326,00","326,00","326,00","0,00K","1,75%"
"05/12/2014","299,50","303,00","308,00","301,50","0,00K","0,25%"
"04/12/2014","298,75","296,00","301,00","296,00","0,01K","1,19%"
"03/12/2014","295,25","301,00","301,00","294,75","0,01K","-0,25%"
"02/12/2014","296,00","298,25","299,75","295,75","0,00K","0,08%"
"01/12/2014","295,75","290,25","294,75","290,25","0,05K","0,42%"
"28/11/2014","294,50","297,00","297,50","289,00","0,04K","-0,17%"
"26/11/2014","295,00","299,00","301,50","291,50","0,51K","-1,34%"
"25/11/2014","299,00","305,50","307,50","291,75","1,21K","-2,13%"
"24/11/2014","305,50","324,00","324,00","305,25","1,15K","-6,50%"
"21/11/2014","326,75","329,25","329,25","323,50","0,30K","0,31%"
"20/11/2014","325,75","326,50","329,00","325,00","0,29K","-0,23%"
"19/11/2014","326,50","334,00","335,00","325,00","0,64K","-2,25%"
"18/11/2014","334,00","339,50","339,50","333,00","0,61K","-1,62%"
"17/11/2014","339,50","341,75","343,00","339,00","0,17K","0,00%"
"14/11/2014","339,50","338,25","341,50","337,50","0,18K","0,22%"
"13/11/2014","338,75","340,00","344,50","337,00","0,57K","0,22%"
"12/11/2014","338,00","336,75","339,50","336,75","0,41K","0,60%"
"11/11/2014","336,00","335,75","337,50","334,00","0,46K","0,00%"
"10/11/2014","336,00","340,00","340,00","335,25","0,71K","-0,81%"
"07/11/2014","338,75","336,25","339,75","335,00","0,78K","0,89%"
"06/11/2014","335,75","341,00","342,50","332,50","0,82K","-1,40%"
"05/11/2014","340,50","342,00","346,75","339,25","0,44K","-0,58%"
"04/11/2014","342,50","345,25","348,50","342,25","0,27K","-1,37%"
"03/11/2014","347,25","335,25","347,75","334,75","1,05K","3,27%"
"31/10/2014","336,25","339,00","339,00","335,50","0,95K","-0,66%"
"30/10/2014","338,50","350,50","353,00","338,00","1,20K","-3,42%"
"29/10/2014","350,50","355,00","359,25","349,25","0,60K","-1,54%"
"28/10/2014","356,00","358,50","368,75","352,50","0,53K","-1,25%"
"27/10/2014","360,50","354,00","361,00","353,00","0,25K","2,49%"
"24/10/2014","351,75","360,50","372,50","351,00","0,69K","-2,43%"
"23/10/2014","360,50","353,75","365,75","353,75","0,85K","1,84%"
"22/10/2014","354,00","351,25","356,00","349,50","0,34K","0,85%"
"21/10/2014","351,00","348,00","355,00","342,25","0,49K","0,14%"
"20/10/2014","350,50","345,75","351,00","341,50","0,15K","0,79%"
"17/10/2014","347,75","346,50","350,50","344,75","0,27K","0,22%"
"16/10/2014","347,00","343,50","348,00","342,00","0,17K","1,02%"
"15/10/2014","343,50","345,00","348,00","341,25","0,32K","-0,51%"
"14/10/2014","345,25","344,50","346,75","343,25","0,20K","0,15%"
"13/10/2014","344,75","343,25","345,75","338,75","0,33K","0,58%"
"10/10/2014","342,75","342,75","348,50","342,50","0,16K","-0,29%"
"09/10/2014","343,75","344,00","346,00","342,75","0,20K","0,15%"
"08/10/2014","343,25","350,00","352,50","342,75","0,44K","-2,28%"
"07/10/2014","351,25","348,25","356,00","348,25","0,37K","0,21%"
"06/10/2014","350,50","344,00","352,00","341,75","0,34K","2,41%"
"03/10/2014","342,25","344,50","346,75","340,25","0,33K","-0,65%"
"02/10/2014","344,50","340,50","346,75","335,00","1,07K","1,70%"
"01/10/2014","338,75","334,00","347,25","331,00","1,15K","0,97%"
"30/09/2014","335,50","333,50","339,75","329,00","0,55K","0,45%"
"29/09/2014","334,00","326,00","336,25","326,00","0,41K","1,60%"
"26/09/2014","328,75","332,50","334,50","328,00","0,50K","-0,75%"
"25/09/2014","331,25","340,00","340,00","330,25","0,59K","-2,72%"
"24/09/2014","340,50","332,25","342,50","330,75","0,44K","2,33%"
"23/09/2014","332,75","336,50","336,50","331,25","0,39K","-1,11%"
"22/09/2014","336,50","337,25","337,75","336,25","0,53K","-0,22%"
"19/09/2014","337,25","340,75","343,00","336,25","0,63K","-1,46%"
"18/09/2014","342,25","347,00","347,00","340,75","0,34K","-1,23%"
"17/09/2014","346,50","349,25","351,25","346,00","0,17K","-1,21%"
"16/09/2014","350,75","355,25","356,50","347,50","0,30K","-1,06%"
"15/09/2014","354,50","347,75","355,50","346,50","0,34K","-4,58%"
"12/09/2014","371,50","371,50","371,50","371,50","","-3,19%"
"11/09/2014","383,75","401,00","401,00","381,00","0,02K","-0,78%"
"10/09/2014","386,75","401,25","401,25","401,25","0,00K","2,04%"
"09/09/2014","379,00","390,00","390,00","371,00","0,20K","0,53%"
"08/09/2014","377,00","375,00","375,00","375,00","0,00K","2,38%"
"05/09/2014","368,25","361,00","361,00","361,00","0,01K","1,10%"
"04/09/2014","364,25","367,25","367,25","367,25","0,00K","0,48%"
"03/09/2014","362,50","377,75","377,75","360,00","0,02K","-2,03%"
"02/09/2014","370,00","379,75","388,25","379,75","0,01K","2,14%"
"29/08/2014","362,25","364,75","371,75","359,00","0,01K","0,35%"
"28/08/2014","361,00","361,25","376,75","359,00","0,12K","0,35%"
"27/08/2014","359,75","361,50","369,25","356,00","0,08K","0,00%"
"26/08/2014","359,75","377,25","377,25","355,25","0,12K","-4,58%"
"25/08/2014","377,00","384,00","388,00","378,50","0,07K","-1,82%"
"22/08/2014","384,00","376,25","386,50","376,25","0,14K","2,06%"
"21/08/2014","376,25","369,50","375,00","369,25","0,06K","3,65%"
"20/08/2014","363,00","368,75","372,25","361,75","0,13K","-1,96%"
"19/08/2014","370,25","368,00","369,75","368,00","0,01K","-0,13%"
"18/08/2014","370,75","369,75","371,00","363,75","0,03K","1,58%"
"15/08/2014","365,00","360,00","369,50","360,00","0,04K","1,60%"
"14/08/2014","359,25","368,00","373,00","356,75","0,12K","-2,77%"
"13/08/2014","369,50","355,75","369,00","355,50","0,11K","2,85%"
"12/08/2014","359,25","358,25","358,75","354,00","0,06K","0,07%"
"11/08/2014","359,00","360,00","361,25","356,00","0,02K","0,35%"
"08/08/2014","357,75","360,50","363,75","352,50","0,05K","-0,35%"
"07/08/2014","359,00","367,00","372,00","356,50","0,12K","-1,91%"
"06/08/2014","366,00","361,00","366,00","358,25","0,03K","1,67%"
"05/08/2014","360,00","354,25","359,00","348,50","0,08K","2,56%"
"04/08/2014","351,00","348,25","356,00","342,25","0,23K","0,07%"
"01/08/2014","350,75","354,00","354,75","349,25","0,51K","-1,06%"
"31/07/2014","354,50","355,00","358,00","352,00","0,50K","0,28%"
"30/07/2014","353,50","356,25","358,25","352,25","0,50K","-0,84%"
"29/07/2014","356,50","367,50","369,50","354,25","0,24K","-2,73%"
"28/07/2014","366,50","348,25","373,00","348,25","0,19K","5,32%"
"25/07/2014","348,00","338,75","349,75","337,50","0,17K","3,26%"
"24/07/2014","337,00","333,00","337,25","330,50","0,04K","1,20%"
"23/07/2014","333,00","331,00","334,25","328,00","0,05K","0,91%"
"22/07/2014","330,00","331,75","333,00","328,50","0,03K","-0,53%"
"21/07/2014","331,75","332,00","332,00","328,25","0,04K","0,08%"
"18/07/2014","331,50","335,50","335,75","330,25","0,09K","-1,70%"
"17/07/2014","337,25","338,75","343,00","337,25","0,07K","-0,52%"
"16/07/2014","339,00","335,75","340,25","335,75","0,02K","1,42%"
"15/07/2014","334,25","335,00","335,75","332,25","0,02K","-4,23%"
"14/07/2014","349,00","349,00","349,00","349,00","","0,07%"
"11/07/2014","348,75","348,75","348,75","348,75","","-2,24%"
"10/07/2014","356,75","356,75","356,75","356,75","","-0,28%"
"09/07/2014","357,75","383,00","383,00","380,00","0,00K","-8,27%"
"08/07/2014","390,00","395,50","396,00","388,00","0,00K","2,36%"
"07/07/2014","381,00","397,00","398,75","385,50","0,05K","-2,56%"
"03/07/2014","391,00","386,75","391,00","386,75","0,01K","6,61%"
"02/07/2014","366,75","352,75","361,50","352,75","0,01K","6,00%"
"01/07/2014","346,00","340,00","352,50","339,50","0,04K","2,37%"
"30/06/2014","338,00","331,50","387,00","331,50","0,06K","1,96%"
"27/06/2014","331,50","336,00","337,50","327,00","0,22K","-1,41%"
"26/06/2014","336,25","334,50","337,00","334,00","0,20K","0,52%"
"25/06/2014","334,50","338,00","343,00","335,00","0,36K","-1,47%"
"24/06/2014","339,50","336,50","340,00","335,00","0,37K","0,82%"
"23/06/2014","336,75","336,50","338,25","332,75","0,41K","-0,96%"
"20/06/2014","340,00","347,00","347,50","336,50","0,63K","-2,09%"
"19/06/2014","347,25","343,00","351,25","343,00","0,35K","1,31%"
"18/06/2014","342,75","338,00","342,75","337,50","0,15K","1,33%"
"17/06/2014","338,25","342,00","343,50","336,00","0,86K","-1,31%"
"16/06/2014","342,75","348,50","354,00","339,50","0,74K","-1,30%"
"13/06/2014","347,25","346,00","351,00","343,75","0,28K","0,80%"
"12/06/2014","344,50","347,75","347,75","340,75","0,78K","-0,51%"
"11/06/2014","346,25","345,00","347,75","343,75","0,26K","-0,36%"
"10/06/2014","347,50","344,75","348,50","338,75","0,42K","1,31%"
"09/06/2014","343,00","357,50","357,75","339,75","1,63K","-3,85%"
"06/06/2014","356,75","356,25","358,00","353,50","0,25K","0,14%"
"05/06/2014","356,25","361,75","368,75","356,00","0,49K","-1,25%"
"04/06/2014","360,75","358,75","362,50","357,00","0,28K","0,49%"
"03/06/2014","359,00","373,25","375,75","357,50","0,36K","-3,30%"
"02/06/2014","371,25","371,00","382,50","369,25","1,03K","0,07%"
"30/05/2014","371,00","363,50","374,50","362,50","1,08K","2,63%"
"29/05/2014","361,50","350,00","364,25","349,75","1,26K","3,36%"
"28/05/2014","349,75","340,00","350,75","337,00","0,45K","2,94%"
"27/05/2014","339,75","346,75","347,00","335,50","0,25K","-1,66%"
"23/05/2014","345,50","346,25","349,50","344,00","0,29K","-0,14%"
"22/05/2014","346,00","340,50","349,75","339,00","0,30K","1,62%"
"21/05/2014","340,50","335,00","341,75","334,25","0,21K","1,87%"
"20/05/2014","334,25","334,25","335,00","331,50","0,09K","0,22%"
"19/05/2014","333,50","337,00","337,00","326,50","0,47K","-1,04%"
"16/05/2014","337,00","352,00","353,00","335,75","0,68K","-3,85%"
"15/05/2014","350,50","355,75","357,25","347,50","0,43K","-14,56%"
"14/05/2014","410,25","410,00","410,00","410,00","0,00K","0,43%"
"13/05/2014","408,50","410,00","410,00","410,00","0,01K","-0,37%"
"12/05/2014","410,00","410,00","410,00","410,00","0,00K","0,18%"
"09/05/2014","409,25","410,00","410,00","410,00","0,01K","0,06%"
"08/05/2014","409,00","410,00","410,00","410,00","0,02K","0,06%"
"07/05/2014","408,75","410,00","410,00","410,00","0,01K","0,31%"
"06/05/2014","407,50","410,00","410,00","410,00","0,05K","-0,18%"
"05/05/2014","408,25","409,00","415,50","409,00","0,04K","0,18%"
"02/05/2014","407,50","412,00","412,00","400,00","0,06K","-2,51%"
"01/05/2014","418,00","418,50","423,50","416,00","0,06K","-0,12%"
"30/04/2014","418,50","422,00","425,50","411,00","0,08K","-0,83%"
"29/04/2014","422,00","422,50","425,25","413,00","0,25K","-0,12%"
"28/04/2014","422,50","402,50","422,00","402,50","0,73K","4,97%"
"25/04/2014","402,50","402,50","408,00","402,50","0,20K","0,19%"
"24/04/2014","401,75","407,00","413,00","400,25","0,22K","-1,77%"
"23/04/2014","409,00","405,00","413,25","400,00","0,28K","0,68%"
"22/04/2014","406,25","395,50","412,00","391,75","0,80K","2,78%"
"21/04/2014","395,25","403,25","406,00","390,50","0,73K","-2,17%"
"17/04/2014","404,00","405,25","414,50","401,75","","-0,25%"
"16/04/2014","405,00","400,00","406,25","398,25","0,25K","1,50%"
"15/04/2014","399,00","403,00","405,50","395,00","0,62K","-1,12%"
"14/04/2014","403,50","406,25","409,00","400,25","0,27K","0,00%"
"11/04/2014","403,50","404,00","411,00","400,00","0,54K","-0,37%"
"10/04/2014","405,00","426,00","428,50","404,00","0,59K","-4,48%"
"09/04/2014","424,00","437,00","437,00","423,50","0,38K","-2,53%"
"08/04/2014","435,00","420,00","438,50","419,25","0,61K","3,82%"
"07/04/2014","419,00","414,00","423,75","412,25","0,48K","2,01%"
"04/04/2014","410,75","413,00","413,75","408,00","0,24K","-0,96%"
"03/04/2014","414,75","407,50","416,00","407,50","0,39K","1,53%"
"02/04/2014","408,50","414,00","418,00","407,25","0,54K","-0,67%"
"01/04/2014","411,25","400,00","415,25","395,50","0,87K","3,07%"
"31/03/2014","399,00","402,00","404,00","390,50","1,00K","-0,75%"
